Replicate.Name,Molecule.List.Name,Molecule.Name,Precursor.Mz,Total Area
25_119,molecules1,B7-heavy,249.1,772899
26_121,molecules1,B7-heavy,249.1,138295
26_122,molecules1,B7-heavy,249.1,183437
26_123,molecules1,B7-heavy,249.1,153458
27_125,molecules1,B7-heavy,249.1,694639
27_126,molecules1,B7-heavy,249.1,726823
27_127,molecules1,B7-heavy,249.1,742849
28_129,molecules1,B7-heavy,249.1,662495
28_130,molecules1,B7-heavy,249.1,542504
28_131,molecules1,B7-heavy,249.1,631080
29_133,molecules1,B7-heavy,249.1,218502
29_134,molecules1,B7-heavy,249.1,207926
29_135,molecules1,B7-heavy,249.1,180772
30_137,molecules1,B7-heavy,249.1,182009
30_138,molecules1,B7-heavy,249.1,218885
30_139,molecules1,B7-heavy,249.1,212427
ER3_65_QC2_07,molecules1,B1,265.2,1052306
ER3_65_QC2_22,molecules1,B1,265.2,1308211
ER3_149_2fdQC_08,molecules1,B1,265.2,97196
ER3_149_2fdQC_09,molecules1,B1,265.2,191204
ER3_149_2fdQC_44,molecules1,B1,265.2,96770
2fdQC_79,molecules1,B1,265.2,70199
2fdQC_114,molecules1,B1,265.2,80553
2fdQC_142,molecules1,B1,265.2,28764
01_12,molecules1,B1,265.2,143813
01_13,molecules1,B1,265.2,330715
01_14,molecules1,B1,265.2,124148
02_16,molecules1,B1,265.2,188044
02_17,molecules1,B1,265.2,130465
02_18,molecules1,B1,265.2,278037
03_20,molecules1,B1,265.2,147525
03_21,molecules1,B1,265.2,143256
03_22,molecules1,B1,265.2,217921
04_24,molecules1,B1,265.2,132567
04_25,molecules1,B1,265.2,211066
04_26,molecules1,B1,265.2,110323
05_28,molecules1,B1,265.2,116994
05_29,molecules1,B1,265.2,109041
05_30,molecules1,B1,265.2,214813
06_32,molecules1,B1,265.2,145019
06_33,molecules1,B1,265.2,156898
06_34,molecules1,B1,265.2,142711
07_36,molecules1,B1,265.2,80429
07_37,molecules1,B1,265.2,103504
07_38,molecules1,B1,265.2,94204
08_40,molecules1,B1,265.2,115799
08_41,molecules1,B1,265.2,116273
08_42,molecules1,B1,265.2,103957
09_47,molecules1,B1,265.2,129857
09_48,molecules1,B1,265.2,109692
09_49,molecules1,B1,265.2,102749
10_51,molecules1,B1,265.2,70127
10_52,molecules1,B1,265.2,82502
10_53,molecules1,B1,265.2,180981
11_55,molecules1,B1,265.2,349835
11_56,molecules1,B1,265.2,328407
11_57,molecules1,B1,265.2,371930
12_59,molecules1,B1,265.2,362590
12_60,molecules1,B1,265.2,264945
12_61,molecules1,B1,265.2,337322
13_63,molecules1,B1,265.2,156273
13_64,molecules1,B1,265.2,107072
13_65,molecules1,B1,265.2,131374
14_67,molecules1,B1,265.2,120334
14_68,molecules1,B1,265.2,78239
14_69,molecules1,B1,265.2,111343
15_71,molecules1,B1,265.2,82620
15_72,molecules1,B1,265.2,90722
15_73,molecules1,B1,265.2,116360
16_75,molecules1,B1,265.2,206597
16_76,molecules1,B1,265.2,174857
16_77,molecules1,B1,265.2,207557
17_82,molecules1,B1,265.2,277396
17_83,molecules1,B1,265.2,277855
17_84,molecules1,B1,265.2,244030
18_86,molecules1,B1,265.2,105397
18_87,molecules1,B1,265.2,91826
18_88,molecules1,B1,265.2,83987
19_90,molecules1,B1,265.2,72816
19_91,molecules1,B1,265.2,92898
19_92,molecules1,B1,265.2,96445
20_94,molecules1,B1,265.2,63169
20_95,molecules1,B1,265.2,55818
20_96,molecules1,B1,265.2,52068
21_100,molecules1,B1,265.2,310095
21_98,molecules1,B1,265.2,330928
21_99,molecules1,B1,265.2,289232
22_102,molecules1,B1,265.2,148513
22_103,molecules1,B1,265.2,136504
22_104,molecules1,B1,265.2,105182
23_106,molecules1,B1,265.2,100295
23_107,molecules1,B1,265.2,134071
23_108,molecules1,B1,265.2,67788
24_110,molecules1,B1,265.2,144166
24_111,molecules1,B1,265.2,147365
24_112,molecules1,B1,265.2,113489
25_117,molecules1,B1,265.2,298096
25_118,molecules1,B1,265.2,314734
25_119,molecules1,B1,265.2,387135
26_121,molecules1,B1,265.2,145299
26_122,molecules1,B1,265.2,83221
26_123,molecules1,B1,265.2,347055
27_125,molecules1,B1,265.2,138967
27_126,molecules1,B1,265.2,100707
27_127,molecules1,B1,265.2,140138
28_129,molecules1,B1,265.2,75752
28_130,molecules1,B1,265.2,84189
28_131,molecules1,B1,265.2,76013
29_133,molecules1,B1,265.2,92651
29_134,molecules1,B1,265.2,87743
29_135,molecules1,B1,265.2,67926
30_137,molecules1,B1,265.2,116428
30_138,molecules1,B1,265.2,90493
30_139,molecules1,B1,265.2,105580
ER3_65_QC2_07,molecules1,B1-heavy,268.1,60116
ER3_65_QC2_22,molecules1,B1-heavy,268.1,71486
ER3_149_2fdQC_08,molecules1,B1-heavy,268.1,22545
ER3_149_2fdQC_09,molecules1,B1-heavy,268.1,39290
ER3_149_2fdQC_44,molecules1,B1-heavy,268.1,21657
2fdQC_79,molecules1,B1-heavy,268.1,14846
2fdQC_114,molecules1,B1-heavy,268.1,13611
2fdQC_142,molecules1,B1-heavy,268.1,8346
01_12,molecules1,B1-heavy,268.1,51392
01_13,molecules1,B1-heavy,268.1,108569
01_14,molecules1,B1-heavy,268.1,56644
02_16,molecules1,B1-heavy,268.1,57832
02_17,molecules1,B1-heavy,268.1,36940
02_18,molecules1,B1-heavy,268.1,77110
03_20,molecules1,B1-heavy,268.1,65119
03_21,molecules1,B1-heavy,268.1,67535
03_22,molecules1,B1-heavy,268.1,73223
04_24,molecules1,B1-heavy,268.1,49350
04_25,molecules1,B1-heavy,268.1,81689
04_26,molecules1,B1-heavy,268.1,46348
05_28,molecules1,B1-heavy,268.1,39836
05_29,molecules1,B1-heavy,268.1,34180
05_30,molecules1,B1-heavy,268.1,84620
06_32,molecules1,B1-heavy,268.1,67573
06_33,molecules1,B1-heavy,268.1,73081
06_34,molecules1,B1-heavy,268.1,71212
07_36,molecules1,B1-heavy,268.1,15065
07_37,molecules1,B1-heavy,268.1,12194
07_38,molecules1,B1-heavy,268.1,15230
08_40,molecules1,B1-heavy,268.1,14352
08_41,molecules1,B1-heavy,268.1,19844
08_42,molecules1,B1-heavy,268.1,15202
09_47,molecules1,B1-heavy,268.1,28596
09_48,molecules1,B1-heavy,268.1,27399
09_49,molecules1,B1-heavy,268.1,15018
10_51,molecules1,B1-heavy,268.1,23832
10_52,molecules1,B1-heavy,268.1,14762
10_53,molecules1,B1-heavy,268.1,49547
11_55,molecules1,B1-heavy,268.1,48133
11_56,molecules1,B1-heavy,268.1,59956
11_57,molecules1,B1-heavy,268.1,59008
12_59,molecules1,B1-heavy,268.1,46933
12_60,molecules1,B1-heavy,268.1,45463
12_61,molecules1,B1-heavy,268.1,48615
13_63,molecules1,B1-heavy,268.1,17050
13_64,molecules1,B1-heavy,268.1,20379
13_65,molecules1,B1-heavy,268.1,17412
14_67,molecules1,B1-heavy,268.1,18194
14_68,molecules1,B1-heavy,268.1,20713
14_69,molecules1,B1-heavy,268.1,16317
15_71,molecules1,B1-heavy,268.1,32458
15_72,molecules1,B1-heavy,268.1,35832
15_73,molecules1,B1-heavy,268.1,30762
16_75,molecules1,B1-heavy,268.1,36046
16_76,molecules1,B1-heavy,268.1,36424
16_77,molecules1,B1-heavy,268.1,25828
17_82,molecules1,B1-heavy,268.1,33860
17_83,molecules1,B1-heavy,268.1,41250
17_84,molecules1,B1-heavy,268.1,33425
18_86,molecules1,B1-heavy,268.1,9946
18_87,molecules1,B1-heavy,268.1,9871
18_88,molecules1,B1-heavy,268.1,12428
19_90,molecules1,B1-heavy,268.1,10302
19_91,molecules1,B1-heavy,268.1,11070
19_92,molecules1,B1-heavy,268.1,7376
20_94,molecules1,B1-heavy,268.1,9618
20_95,molecules1,B1-heavy,268.1,14342
20_96,molecules1,B1-heavy,268.1,14808
21_100,molecules1,B1-heavy,268.1,23937
21_98,molecules1,B1-heavy,268.1,37142
21_99,molecules1,B1-heavy,268.1,28041
22_102,molecules1,B1-heavy,268.1,10193
22_103,molecules1,B1-heavy,268.1,13931
22_104,molecules1,B1-heavy,268.1,16473
23_106,molecules1,B1-heavy,268.1,11284
23_107,molecules1,B1-heavy,268.1,12595
23_108,molecules1,B1-heavy,268.1,13203
24_110,molecules1,B1-heavy,268.1,42104
24_111,molecules1,B1-heavy,268.1,40288
24_112,molecules1,B1-heavy,268.1,41409
25_117,molecules1,B1-heavy,268.1,42422
25_118,molecules1,B1-heavy,268.1,37573
25_119,molecules1,B1-heavy,268.1,44321
26_121,molecules1,B1-heavy,268.1,9463
26_122,molecules1,B1-heavy,268.1,5197
26_123,molecules1,B1-heavy,268.1,30014
27_125,molecules1,B1-heavy,268.1,43511
27_126,molecules1,B1-heavy,268.1,49581
27_127,molecules1,B1-heavy,268.1,44644
28_129,molecules1,B1-heavy,268.1,25443
28_130,molecules1,B1-heavy,268.1,24226
28_131,molecules1,B1-heavy,268.1,26074
29_133,molecules1,B1-heavy,268.1,12587
29_134,molecules1,B1-heavy,268.1,13466
29_135,molecules1,B1-heavy,268.1,8671
30_137,molecules1,B1-heavy,268.1,12717
30_138,molecules1,B1-heavy,268.1,11164
30_139,molecules1,B1-heavy,268.1,10162
ER3_149_2fdQC_08,molecules1,B9,295,13243
ER3_149_2fdQC_09,molecules1,B9,295,12097
ER3_149_2fdQC_44,molecules1,B9,295,12932
2fdQC_79,molecules1,B9,295,11635
2fdQC_114,molecules1,B9,295,9620
2fdQC_142,molecules1,B9,295,8334
01_12,molecules1,B9,295,5047
01_13,molecules1,B9,295,6996
01_14,molecules1,B9,295,5761
02_16,molecules1,B9,295,2517
02_17,molecules1,B9,295,2645
02_18,molecules1,B9,295,5225
03_20,molecules1,B9,295,24705
03_21,molecules1,B9,295,29950
03_22,molecules1,B9,295,27525
04_24,molecules1,B9,295,6283
04_25,molecules1,B9,295,7766
04_26,molecules1,B9,295,7065
05_28,molecules1,B9,295,5155
05_29,molecules1,B9,295,4550
05_30,molecules1,B9,295,8237
06_32,molecules1,B9,295,63313
06_33,molecules1,B9,295,52569
06_34,molecules1,B9,295,57063
07_36,molecules1,B9,295,3429
07_37,molecules1,B9,295,2349
07_38,molecules1,B9,295,3118
08_40,molecules1,B9,295,5308
08_41,molecules1,B9,295,7817
08_42,molecules1,B9,295,6903
09_47,molecules1,B9,295,11544
09_48,molecules1,B9,295,13659
09_49,molecules1,B9,295,10289
10_51,molecules1,B9,295,7423
10_52,molecules1,B9,295,6907
10_53,molecules1,B9,295,9346
11_55,molecules1,B9,295,59612
11_56,molecules1,B9,295,55181
11_57,molecules1,B9,295,53577
12_59,molecules1,B9,295,47678
12_60,molecules1,B9,295,47036
12_61,molecules1,B9,295,47073
13_63,molecules1,B9,295,11362
13_64,molecules1,B9,295,12289
13_65,molecules1,B9,295,12861
14_67,molecules1,B9,295,6842
14_68,molecules1,B9,295,8581
14_69,molecules1,B9,295,5446
15_71,molecules1,B9,295,27097
15_72,molecules1,B9,295,26202
15_73,molecules1,B9,295,29443
16_75,molecules1,B9,295,101387
16_76,molecules1,B9,295,103312
16_77,molecules1,B9,295,134213
17_82,molecules1,B9,295,92322
17_83,molecules1,B9,295,69013
17_84,molecules1,B9,295,64304
18_86,molecules1,B9,295,6393
18_87,molecules1,B9,295,4348
18_88,molecules1,B9,295,5437
19_90,molecules1,B9,295,6937
19_91,molecules1,B9,295,6931
19_92,molecules1,B9,295,6671
20_94,molecules1,B9,295,5617
20_95,molecules1,B9,295,7503
20_96,molecules1,B9,295,8831
21_100,molecules1,B9,295,88986
21_98,molecules1,B9,295,84708
21_99,molecules1,B9,295,83819
22_102,molecules1,B9,295,6474
22_103,molecules1,B9,295,5842
22_104,molecules1,B9,295,6712
23_106,molecules1,B9,295,7006
23_107,molecules1,B9,295,4355
23_108,molecules1,B9,295,7341
24_110,molecules1,B9,295,32970
24_111,molecules1,B9,295,43743
24_112,molecules1,B9,295,51983
25_117,molecules1,B9,295,40563
25_118,molecules1,B9,295,36926
25_119,molecules1,B9,295,53366
26_121,molecules1,B9,295,4218
26_122,molecules1,B9,295,6770
26_123,molecules1,B9,295,6062
27_125,molecules1,B9,295,39090
27_126,molecules1,B9,295,35559
27_127,molecules1,B9,295,37302
28_129,molecules1,B9,295,14169
28_130,molecules1,B9,295,16783
28_131,molecules1,B9,295,17668
29_133,molecules1,B9,295,3838
29_134,molecules1,B9,295,7189
29_135,molecules1,B9,295,3863
30_137,molecules1,B9,295,7621
30_138,molecules1,B9,295,8643
30_139,molecules1,B9,295,6756
ER3_65_QC2_07,molecules1,Glutathione,308.091,105807
ER3_65_QC2_22,molecules1,Glutathione,308.091,115993
ER3_149_2fdQC_08,molecules1,Glutathione,308.091,23875
ER3_149_2fdQC_09,molecules1,Glutathione,308.091,23274
ER3_149_2fdQC_44,molecules1,Glutathione,308.091,27478
2fdQC_79,molecules1,Glutathione,308.091,23501
2fdQC_114,molecules1,Glutathione,308.091,25321
2fdQC_142,molecules1,Glutathione,308.091,15652
01_12,molecules1,Glutathione,308.091,14063
01_13,molecules1,Glutathione,308.091,15725
01_14,molecules1,Glutathione,308.091,17116
02_16,molecules1,Glutathione,308.091,40102
02_17,molecules1,Glutathione,308.091,44950
02_18,molecules1,Glutathione,308.091,62488
03_20,molecules1,Glutathione,308.091,104179
03_21,molecules1,Glutathione,308.091,84280
03_22,molecules1,Glutathione,308.091,79416
04_24,molecules1,Glutathione,308.091,24383
04_25,molecules1,Glutathione,308.091,29673
04_26,molecules1,Glutathione,308.091,16774
05_28,molecules1,Glutathione,308.091,55241
05_29,molecules1,Glutathione,308.091,65821
05_30,molecules1,Glutathione,308.091,116157
06_32,molecules1,Glutathione,308.091,113811
06_33,molecules1,Glutathione,308.091,112753
06_34,molecules1,Glutathione,308.091,101819
07_36,molecules1,Glutathione,308.091,9206
07_37,molecules1,Glutathione,308.091,16891
07_38,molecules1,Glutathione,308.091,18942
08_40,molecules1,Glutathione,308.091,15516
08_41,molecules1,Glutathione,308.091,21328
08_42,molecules1,Glutathione,308.091,17101
09_47,molecules1,Glutathione,308.091,31591
09_48,molecules1,Glutathione,308.091,46675
09_49,molecules1,Glutathione,308.091,42134
10_51,molecules1,Glutathione,308.091,59400
10_52,molecules1,Glutathione,308.091,65733
10_53,molecules1,Glutathione,308.091,63080
11_55,molecules1,Glutathione,308.091,319724
11_56,molecules1,Glutathione,308.091,321794
11_57,molecules1,Glutathione,308.091,298034
12_59,molecules1,Glutathione,308.091,150714
12_60,molecules1,Glutathione,308.091,175523
12_61,molecules1,Glutathione,308.091,154787
13_63,molecules1,Glutathione,308.091,9184
13_64,molecules1,Glutathione,308.091,12842
13_65,molecules1,Glutathione,308.091,7953
14_67,molecules1,Glutathione,308.091,20790
14_68,molecules1,Glutathione,308.091,14438
14_69,molecules1,Glutathione,308.091,18026
15_71,molecules1,Glutathione,308.091,85781
15_72,molecules1,Glutathione,308.091,108425
15_73,molecules1,Glutathione,308.091,89252
16_75,molecules1,Glutathione,308.091,273725
16_76,molecules1,Glutathione,308.091,191880
16_77,molecules1,Glutathione,308.091,294328
17_82,molecules1,Glutathione,308.091,152861
17_83,molecules1,Glutathione,308.091,113425
17_84,molecules1,Glutathione,308.091,98545
18_86,molecules1,Glutathione,308.091,4732
18_87,molecules1,Glutathione,308.091,5584
18_88,molecules1,Glutathione,308.091,7108
19_90,molecules1,Glutathione,308.091,6910
19_91,molecules1,Glutathione,308.091,6402
19_92,molecules1,Glutathione,308.091,11455
20_94,molecules1,Glutathione,308.091,14544
20_95,molecules1,Glutathione,308.091,22320
20_96,molecules1,Glutathione,308.091,16960
21_100,molecules1,Glutathione,308.091,106832
21_98,molecules1,Glutathione,308.091,119433
21_99,molecules1,Glutathione,308.091,125607
22_102,molecules1,Glutathione,308.091,6238
22_103,molecules1,Glutathione,308.091,6451
22_104,molecules1,Glutathione,308.091,3726
23_106,molecules1,Glutathione,308.091,4011
23_107,molecules1,Glutathione,308.091,4051
23_108,molecules1,Glutathione,308.091,4535
24_110,molecules1,Glutathione,308.091,48295
24_111,molecules1,Glutathione,308.091,57186
24_112,molecules1,Glutathione,308.091,60845
25_117,molecules1,Glutathione,308.091,114458
25_118,molecules1,Glutathione,308.091,114351
25_119,molecules1,Glutathione,308.091,256702
26_121,molecules1,Glutathione,308.091,3165
26_122,molecules1,Glutathione,308.091,3576
26_123,molecules1,Glutathione,308.091,5714
27_125,molecules1,Glutathione,308.091,140622
27_126,molecules1,Glutathione,308.091,147479
27_127,molecules1,Glutathione,308.091,145986
28_129,molecules1,Glutathione,308.091,31172
28_130,molecules1,Glutathione,308.091,24444
28_131,molecules1,Glutathione,308.091,34133
29_133,molecules1,Glutathione,308.091,3682
29_134,molecules1,Glutathione,308.091,1813
29_135,molecules1,Glutathione,308.091,3125
30_137,molecules1,Glutathione,308.091,8228
30_138,molecules1,Glutathione,308.091,5340
30_139,molecules1,Glutathione,308.091,6877
ER3_149_2fdQC_08,molecules1,TMP,345.2,1251
ER3_149_2fdQC_09,molecules1,TMP,345.2,2398
ER3_149_2fdQC_44,molecules1,TMP,345.2,751
2fdQC_79,molecules1,TMP,345.2,518
2fdQC_114,molecules1,TMP,345.2,422
2fdQC_142,molecules1,TMP,345.2,643
01_12,molecules1,TMP,345.2,1788
01_13,molecules1,TMP,345.2,773
01_14,molecules1,TMP,345.2,988
02_16,molecules1,TMP,345.2,2119
02_17,molecules1,TMP,345.2,871
02_18,molecules1,TMP,345.2,2305
03_20,molecules1,TMP,345.2,768
03_21,molecules1,TMP,345.2,24
03_22,molecules1,TMP,345.2,1785
04_24,molecules1,TMP,345.2,882
04_25,molecules1,TMP,345.2,2083
04_26,molecules1,TMP,345.2,1522
05_28,molecules1,TMP,345.2,855
05_29,molecules1,TMP,345.2,1524
05_30,molecules1,TMP,345.2,2460
06_32,molecules1,TMP,345.2,2088
06_33,molecules1,TMP,345.2,1136
06_34,molecules1,TMP,345.2,2320
07_36,molecules1,TMP,345.2,1133
07_37,molecules1,TMP,345.2,515
07_38,molecules1,TMP,345.2,556
08_40,molecules1,TMP,345.2,827
08_41,molecules1,TMP,345.2,287
08_42,molecules1,TMP,345.2,557
09_47,molecules1,TMP,345.2,608
09_48,molecules1,TMP,345.2,891
09_49,molecules1,TMP,345.2,211
10_51,molecules1,TMP,345.2,468
10_52,molecules1,TMP,345.2,742
10_53,molecules1,TMP,345.2,2009
11_55,molecules1,TMP,345.2,1153
11_56,molecules1,TMP,345.2,284
11_57,molecules1,TMP,345.2,700
12_59,molecules1,TMP,345.2,1485
12_60,molecules1,TMP,345.2,850
12_61,molecules1,TMP,345.2,2106
13_63,molecules1,TMP,345.2,758
13_64,molecules1,TMP,345.2,706
13_65,molecules1,TMP,345.2,786
14_67,molecules1,TMP,345.2,1376
14_68,molecules1,TMP,345.2,839
14_69,molecules1,TMP,345.2,1103
15_71,molecules1,TMP,345.2,496
15_72,molecules1,TMP,345.2,914
15_73,molecules1,TMP,345.2,1195
16_75,molecules1,TMP,345.2,1134
16_76,molecules1,TMP,345.2,1363
16_77,molecules1,TMP,345.2,3011
17_82,molecules1,TMP,345.2,2369
17_83,molecules1,TMP,345.2,1281
17_84,molecules1,TMP,345.2,859
18_86,molecules1,TMP,345.2,1119
18_87,molecules1,TMP,345.2,1321
18_88,molecules1,TMP,345.2,191
19_90,molecules1,TMP,345.2,1542
19_91,molecules1,TMP,345.2,1397
19_92,molecules1,TMP,345.2,672
20_94,molecules1,TMP,345.2,338
20_95,molecules1,TMP,345.2,606
20_96,molecules1,TMP,345.2,391
21_100,molecules1,TMP,345.2,2563
21_98,molecules1,TMP,345.2,2696
21_99,molecules1,TMP,345.2,3413
22_102,molecules1,TMP,345.2,529
22_103,molecules1,TMP,345.2,536
22_104,molecules1,TMP,345.2,613
23_106,molecules1,TMP,345.2,536
23_107,molecules1,TMP,345.2,1104
23_108,molecules1,TMP,345.2,432
24_110,molecules1,TMP,345.2,590
24_111,molecules1,TMP,345.2,2339
24_112,molecules1,TMP,345.2,1691
25_117,molecules1,TMP,345.2,1584
25_118,molecules1,TMP,345.2,566
25_119,molecules1,TMP,345.2,555
26_121,molecules1,TMP,345.2,783
26_122,molecules1,TMP,345.2,426
26_123,molecules1,TMP,345.2,1429
27_125,molecules1,TMP,345.2,1815
27_126,molecules1,TMP,345.2,1980
27_127,molecules1,TMP,345.2,1143
28_129,molecules1,TMP,345.2,917
28_130,molecules1,TMP,345.2,2805
28_131,molecules1,TMP,345.2,22
29_133,molecules1,TMP,345.2,1701
29_134,molecules1,TMP,345.2,1356
29_135,molecules1,TMP,345.2,2041
30_137,molecules1,TMP,345.2,388
30_138,molecules1,TMP,345.2,737
30_139,molecules1,TMP,345.2,71
ER3_149_2fdQC_08,molecules1,B2,377.2,19056
ER3_149_2fdQC_09,molecules1,B2,377.2,13946
ER3_149_2fdQC_44,molecules1,B2,377.2,15935
2fdQC_79,molecules1,B2,377.2,14834
2fdQC_114,molecules1,B2,377.2,10758
2fdQC_142,molecules1,B2,377.2,13175
01_12,molecules1,B2,377.2,9282
01_13,molecules1,B2,377.2,4221
01_14,molecules1,B2,377.2,6803
02_16,molecules1,B2,377.2,12534
02_17,molecules1,B2,377.2,7530
02_18,molecules1,B2,377.2,9683
03_20,molecules1,B2,377.2,16671
03_21,molecules1,B2,377.2,13977
03_22,molecules1,B2,377.2,13673
04_24,molecules1,B2,377.2,9118
04_25,molecules1,B2,377.2,14881
04_26,molecules1,B2,377.2,7423
05_28,molecules1,B2,377.2,6122
05_29,molecules1,B2,377.2,8403
05_30,molecules1,B2,377.2,9539
06_32,molecules1,B2,377.2,29433
06_33,molecules1,B2,377.2,28236
06_34,molecules1,B2,377.2,27231
07_36,molecules1,B2,377.2,4765
07_37,molecules1,B2,377.2,3754
07_38,molecules1,B2,377.2,4083
08_40,molecules1,B2,377.2,7567
08_41,molecules1,B2,377.2,6635
08_42,molecules1,B2,377.2,6531
09_47,molecules1,B2,377.2,12987
09_48,molecules1,B2,377.2,10476
09_49,molecules1,B2,377.2,9198
10_51,molecules1,B2,377.2,11922
10_52,molecules1,B2,377.2,8890
10_53,molecules1,B2,377.2,13289
11_55,molecules1,B2,377.2,71139
11_56,molecules1,B2,377.2,65692
11_57,molecules1,B2,377.2,71333
12_59,molecules1,B2,377.2,64881
12_60,molecules1,B2,377.2,66272
12_61,molecules1,B2,377.2,62934
13_63,molecules1,B2,377.2,3531
13_64,molecules1,B2,377.2,6492
13_65,molecules1,B2,377.2,10823
14_67,molecules1,B2,377.2,9338
14_68,molecules1,B2,377.2,5440
14_69,molecules1,B2,377.2,5599
15_71,molecules1,B2,377.2,18630
15_72,molecules1,B2,377.2,22429
15_73,molecules1,B2,377.2,21533
16_75,molecules1,B2,377.2,54209
16_76,molecules1,B2,377.2,55572
16_77,molecules1,B2,377.2,54153
17_82,molecules1,B2,377.2,48429
17_83,molecules1,B2,377.2,48997
17_84,molecules1,B2,377.2,46298
18_86,molecules1,B2,377.2,5413
18_87,molecules1,B2,377.2,9439
18_88,molecules1,B2,377.2,4967
19_90,molecules1,B2,377.2,6953
19_91,molecules1,B2,377.2,5420
19_92,molecules1,B2,377.2,5442
20_94,molecules1,B2,377.2,7597
20_95,molecules1,B2,377.2,5368
20_96,molecules1,B2,377.2,7669
21_100,molecules1,B2,377.2,45140
21_98,molecules1,B2,377.2,39992
21_99,molecules1,B2,377.2,46899
22_102,molecules1,B2,377.2,5818
22_103,molecules1,B2,377.2,4231
22_104,molecules1,B2,377.2,5269
23_106,molecules1,B2,377.2,6978
23_107,molecules1,B2,377.2,6304
23_108,molecules1,B2,377.2,7518
24_110,molecules1,B2,377.2,30153
24_111,molecules1,B2,377.2,35435
24_112,molecules1,B2,377.2,33692
25_117,molecules1,B2,377.2,49908
25_118,molecules1,B2,377.2,51466
25_119,molecules1,B2,377.2,50079
26_121,molecules1,B2,377.2,2773
26_122,molecules1,B2,377.2,5675
26_123,molecules1,B2,377.2,3156
27_125,molecules1,B2,377.2,42216
27_126,molecules1,B2,377.2,39249
27_127,molecules1,B2,377.2,39010
28_129,molecules1,B2,377.2,35837
28_130,molecules1,B2,377.2,20943
28_131,molecules1,B2,377.2,32739
29_133,molecules1,B2,377.2,5548
29_134,molecules1,B2,377.2,4692
29_135,molecules1,B2,377.2,4627
30_137,molecules1,B2,377.2,5159
30_138,molecules1,B2,377.2,7215
30_139,molecules1,B2,377.2,3422
ER3_65_QC2_07,molecules1,B2-heavy,383.2,198245
ER3_65_QC2_22,molecules1,B2-heavy,383.2,199606
ER3_149_2fdQC_08,molecules1,B2-heavy,383.2,343547
ER3_149_2fdQC_09,molecules1,B2-heavy,383.2,303973
ER3_149_2fdQC_44,molecules1,B2-heavy,383.2,362496
2fdQC_79,molecules1,B2-heavy,383.2,318021
2fdQC_114,molecules1,B2-heavy,383.2,307278
2fdQC_142,molecules1,B2-heavy,383.2,326048
01_12,molecules1,B2-heavy,383.2,327027
01_13,molecules1,B2-heavy,383.2,300657
01_14,molecules1,B2-heavy,383.2,286011
02_16,molecules1,B2-heavy,383.2,280177
02_17,molecules1,B2-heavy,383.2,266856
02_18,molecules1,B2-heavy,383.2,278983
03_20,molecules1,B2-heavy,383.2,362747
03_21,molecules1,B2-heavy,383.2,350690
03_22,molecules1,B2-heavy,383.2,343654
04_24,molecules1,B2-heavy,383.2,222286
04_25,molecules1,B2-heavy,383.2,208154
04_26,molecules1,B2-heavy,383.2,209108
05_28,molecules1,B2-heavy,383.2,214837
05_29,molecules1,B2-heavy,383.2,211083
05_30,molecules1,B2-heavy,383.2,197046
06_32,molecules1,B2-heavy,383.2,465845
06_33,molecules1,B2-heavy,383.2,451807
06_34,molecules1,B2-heavy,383.2,464473
07_36,molecules1,B2-heavy,383.2,112497
07_37,molecules1,B2-heavy,383.2,102933
07_38,molecules1,B2-heavy,383.2,98989
08_40,molecules1,B2-heavy,383.2,112005
08_41,molecules1,B2-heavy,383.2,99620
08_42,molecules1,B2-heavy,383.2,109913
09_47,molecules1,B2-heavy,383.2,139553
09_48,molecules1,B2-heavy,383.2,134853
09_49,molecules1,B2-heavy,383.2,130077
10_51,molecules1,B2-heavy,383.2,112866
10_52,molecules1,B2-heavy,383.2,114067
10_53,molecules1,B2-heavy,383.2,117380
11_55,molecules1,B2-heavy,383.2,299980
11_56,molecules1,B2-heavy,383.2,302229
11_57,molecules1,B2-heavy,383.2,281677
12_59,molecules1,B2-heavy,383.2,269945
12_60,molecules1,B2-heavy,383.2,251412
12_61,molecules1,B2-heavy,383.2,272672
13_63,molecules1,B2-heavy,383.2,111797
13_64,molecules1,B2-heavy,383.2,112532
13_65,molecules1,B2-heavy,383.2,116212
14_67,molecules1,B2-heavy,383.2,85714
14_68,molecules1,B2-heavy,383.2,78691
14_69,molecules1,B2-heavy,383.2,76824
15_71,molecules1,B2-heavy,383.2,243338
15_72,molecules1,B2-heavy,383.2,228752
15_73,molecules1,B2-heavy,383.2,230223
16_75,molecules1,B2-heavy,383.2,1159604
16_76,molecules1,B2-heavy,383.2,1181054
16_77,molecules1,B2-heavy,383.2,1182822
17_82,molecules1,B2-heavy,383.2,1106350
17_83,molecules1,B2-heavy,383.2,1096996
17_84,molecules1,B2-heavy,383.2,1099562
18_86,molecules1,B2-heavy,383.2,315806
18_87,molecules1,B2-heavy,383.2,340502
18_88,molecules1,B2-heavy,383.2,314964
19_90,molecules1,B2-heavy,383.2,371462
19_91,molecules1,B2-heavy,383.2,356918
19_92,molecules1,B2-heavy,383.2,366186
20_94,molecules1,B2-heavy,383.2,418927
20_95,molecules1,B2-heavy,383.2,412102
20_96,molecules1,B2-heavy,383.2,431589
21_100,molecules1,B2-heavy,383.2,919310
21_98,molecules1,B2-heavy,383.2,924465
